submission_id,RT,adj_cond,age,assignment_id,botresponse,comments,condition,context,context_picture,education,enjoyment,experiment_id,fairprice,hit_id,item,languages,picture,problems,question1,question2,response,sentence,sex,size_adj,size_target,startDate,startTime,text,trial_name,trial_number,understand,worker_id
215,,incongruent,22,3GA6AFUKOPC716V6UD2DEROHGY63HV,jennifer,,prenominal,You see a collection of plants.,images/plant_parade_small.png,graduated_college,2,6,.50,3E6L1VR4XWAJX9TPSN79UPS0PST6F1,flowers,English,images/daisy.png,No.,That's a big ,,flower,You say to your friend:,male,big,small,Mon Aug 05 2019 12:28:46 GMT-0700 (Pacific Daylight Time),1565033326165,This one is also in the collection.,main2,2,yes,A1YP7J96A1U91M
215,,incongruent,22,3GA6AFUKOPC716V6UD2DEROHGY63HV,jennifer,,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,2,6,.50,3E6L1VR4XWAJX9TPSN79UPS0PST6F1,dogs,English,images/chihuahua.png,No.,That's a big ,,dog,You say to your friend:,male,big,small,Mon Aug 05 2019 12:28:46 GMT-0700 (Pacific Daylight Time),1565033326165,This one is also in the parade.,main2,3,yes,A1YP7J96A1U91M
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see a parade of animals.,images/primates_parade_big.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,primates,English,images/gorilla.png,No,That's a big ,,gorilla,You say to your friend:,female,big,big,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the parade.,main1,1,yes,A1JJNB108BPMRN
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see a collection of plants.,images/plant_parade_small.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,flowers,English,images/daisy.png,No,That's a small ,,flower,You say to your friend:,female,small,small,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the collection.,main1,2,yes,A1JJNB108BPMRN
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see a parade of animals.,images/fish_parade_small.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,fish,English,images/goldfish.png,No,That's a small ,,fish,You say to your friend:,female,small,small,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the parade.,main1,3,yes,A1JJNB108BPMRN
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see a parade of animals.,images/birds_parade_small.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,birds,English,images/hummingbird.png,No,That's a small ,,hummingbird,You say to your friend:,female,small,small,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the parade.,main2,1,yes,A1JJNB108BPMRN
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see the following items in a landscape.,images/landscape_big.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,trees,English,images/redwood.png,No,That's a big ,,tree,You say to your friend:,female,big,big,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the landscape.,main2,2,yes,A1JJNB108BPMRN
214,,congruent,59,3D3VGR7TA13KQ099QIE7SVQN373R3F,sarah,,prenominal,You see a parade of animals.,images/animal_parade_big.png,some_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,dogs,English,images/great-dane.png,No,That's a big ,,dog,You say to your friend:,female,big,big,Mon Aug 05 2019 15:27:40 GMT-0400 (Eastern Daylight Time),1565033260020,This one is also in the parade.,main2,3,yes,A1JJNB108BPMRN
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see the following items in a landscape.,images/landscape_small.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,trees,English,images/bonsai.png,,That's a big ,,bonsai,You say to your friend:,male,big,small,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the landscape.,main1,1,yes,AKNLD4GWEGW4U
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see a parade of animals.,images/birds_parade_big.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,birds,English,images/swan.png,,That's a small ,,swan,You say to your friend:,male,small,big,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the parade.,main1,2,yes,AKNLD4GWEGW4U
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see a parade of animals.,images/primates_parade_big.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,primates,English,images/gorilla.png,,That's a small ,,gorilla,You say to your friend:,male,small,big,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the parade.,main1,3,yes,AKNLD4GWEGW4U
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see a parade of animals.,images/fish_parade_big.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,fish,English,images/swordfish.png,,That's a small ,,marlin,You say to your friend:,male,small,big,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the parade.,main2,1,yes,AKNLD4GWEGW4U
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see a parade of animals.,images/animal_parade_small.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,dogs,English,images/chihuahua.png,,That's a big ,,dog,You say to your friend:,male,big,small,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the parade.,main2,2,yes,AKNLD4GWEGW4U
213,,incongruent,25,3HVVDCPGTFGYMIJPJSCSI4NI0TVYT5,jessica,,prenominal,You see a collection of plants.,images/plant_parade_small.png,some_college,1,6,0.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,flowers,English,images/daisy.png,,That's a big ,,plant,You say to your friend:,male,big,small,Mon Aug 05 2019 15:28:36 GMT-0400 (Eastern Daylight Time),1565033316253,This one is also in the collection.,main2,3,yes,AKNLD4GWEGW4U
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,fish,english,images/swordfish.png,no,That's a big ,,shark,You say to your friend:,male,big,big,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the parade.,main1,1,yes,A4XR158GYZ3QW
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,trees,english,images/bonsai.png,no,That's a small ,,plant,You say to your friend:,male,small,small,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the landscape.,main1,2,yes,A4XR158GYZ3QW
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,primates,english,images/spider-monkey.png,no,That's a small ,,monkey,You say to your friend:,male,small,small,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the parade.,main1,3,yes,A4XR158GYZ3QW
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,flowers,english,images/sunflower.png,no,That's a big ,,flower,You say to your friend:,male,big,big,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the collection.,main2,1,yes,A4XR158GYZ3QW
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,dogs,english,images/chihuahua.png,no,That's a small ,,wolf,You say to your friend:,male,small,small,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the parade.,main2,2,yes,A4XR158GYZ3QW
212,,congruent,36,32VNZTT0A8S58WSDQWJQ20ITH7ZR40,jennifer,n/a,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,2.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,birds,english,images/swan.png,no,That's a big ,,duck,You say to your friend:,male,big,big,Mon Aug 05 2019 12:24:35 GMT-0700 (Pacific Daylight Time),1565033075278,This one is also in the parade.,main2,3,yes,A4XR158GYZ3QW
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see the following items in a landscape.,images/landscape_small.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,trees,English,images/bonsai.png,No,That's a big ,,tree,You say to your friend:,female,big,small,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the landscape.,main1,1,confused,A1QKIA8XRNEXIG
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see a parade of animals.,images/birds_parade_small.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,birds,English,images/hummingbird.png,No,That's a big ,,gorilla,You say to your friend:,female,big,small,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the parade.,main1,2,confused,A1QKIA8XRNEXIG
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see a parade of animals.,images/fish_parade_big.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,fish,English,images/swordfish.png,No,That's a small ,,crab,You say to your friend:,female,small,big,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the parade.,main1,3,confused,A1QKIA8XRNEXIG
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see a parade of animals.,images/animal_parade_big.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,dogs,English,images/great-dane.png,No,That's a small ,,squirrel,You say to your friend:,female,small,big,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the parade.,main2,1,confused,A1QKIA8XRNEXIG
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see a parade of animals.,images/primates_parade_big.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,primates,English,images/gorilla.png,No,That's a small ,,koala,You say to your friend:,female,small,big,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the parade.,main2,2,confused,A1QKIA8XRNEXIG
211,,incongruent,36,3L0KT67Y8F4X7I6AUS728ZRWYAHYSG,sarah,,prenominal,You see a collection of plants.,images/plant_parade_small.png,some_college,0,6,.50,375VMB7D4J72S9AU3IL83SFKM68DIR,flowers,English,images/daisy.png,No,That's a big ,,tree,You say to your friend:,female,big,small,Mon Aug 05 2019 14:25:29 GMT-0500 (Central Daylight Time),1565033129343,This one is also in the collection.,main2,3,confused,A1QKIA8XRNEXIG
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,dogs,ENGLISH,images/chihuahua.png,,That , is small.,DOG,You say to your friend:,male,small,small,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the parade.,main1,1,yes,A158PDB0J9NO8B
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,primates,ENGLISH,images/spider-monkey.png,,That , is small.,MONKEY,You say to your friend:,male,small,small,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the parade.,main1,2,yes,A158PDB0J9NO8B
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,fish,ENGLISH,images/goldfish.png,,That , is small.,FISH,You say to your friend:,male,small,small,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the parade.,main1,3,yes,A158PDB0J9NO8B
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,flowers,ENGLISH,images/sunflower.png,,That , is big.,TREE,You say to your friend:,male,big,big,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the collection.,main2,1,yes,A158PDB0J9NO8B
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,birds,ENGLISH,images/swan.png,,That , is big.,CORILA,You say to your friend:,male,big,big,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the parade.,main2,2,yes,A158PDB0J9NO8B
210,,congruent,33,3ZV9H2YQQEVPYWQVPCODFUY4VMIW3N,MARGARET,,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.3,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,trees,ENGLISH,images/redwood.png,,That , is big.,TREE,You say to your friend:,male,big,big,Mon Aug 05 2019 12:19:21 GMT-0700 (Pacific Daylight Time),1565032761165,This one is also in the landscape.,main2,3,yes,A158PDB0J9NO8B
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,flowers,english,images/sunflower.png,,That's a small ,,sunflower,You say to your friend:,female,small,big,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the collection.,main1,1,yes,A3GPTSDDHJ2DBV
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,birds,english,images/swan.png,,That's a small ,,swan,You say to your friend:,female,small,big,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the parade.,main1,2,yes,A3GPTSDDHJ2DBV
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,dogs,english,images/great-dane.png,,That's a small ,,dog,You say to your friend:,female,small,big,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the parade.,main1,3,yes,A3GPTSDDHJ2DBV
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,primates,english,images/spider-monkey.png,,That's a big ,,monkey,You say to your friend:,female,big,small,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the parade.,main2,1,yes,A3GPTSDDHJ2DBV
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,trees,english,images/bonsai.png,,That's a big ,,tree,You say to your friend:,female,big,small,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the landscape.,main2,2,yes,A3GPTSDDHJ2DBV
209,,incongruent,31,3QRYMNZ7FZ54AJFBCQ3H1OPBW9RTNA,elizabeth,,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,.6,3B286OTISE50PDRO1QF6PSMEEI0AJY,fish,english,images/goldfish.png,,That's a big ,,gold fish,You say to your friend:,female,big,small,Mon Aug 05 2019 15:25:17 GMT-0400 (Eastern Daylight Time),1565033117442,This one is also in the parade.,main2,3,yes,A3GPTSDDHJ2DBV
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,dogs,English,images/great-dane.png,,That , is big.,dog,You say to your friend:,male,big,big,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the parade.,main1,1,yes,A1L3937MY09J3I
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,birds,English,images/hummingbird.png,,That , is small.,bird,You say to your friend:,male,small,small,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the parade.,main1,2,yes,A1L3937MY09J3I
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,flowers,English,images/sunflower.png,,That , is big.,flower,You say to your friend:,male,big,big,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the collection.,main1,3,yes,A1L3937MY09J3I
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,trees,English,images/redwood.png,,That , is big.,tree,You say to your friend:,male,big,big,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the landscape.,main2,1,yes,A1L3937MY09J3I
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,primates,English,images/spider-monkey.png,,That , is small.,monkey,You say to your friend:,male,small,small,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the parade.,main2,2,yes,A1L3937MY09J3I
208,,congruent,36,3TE3O85731WV5IDQMI029LLVXT3R24,patricia,,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,.5,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,fish,English,images/goldfish.png,,That , is small.,fish,You say to your friend:,male,small,small,Mon Aug 05 2019 15:26:04 GMT-0400 (Eastern Daylight Time),1565033164926,This one is also in the parade.,main2,3,yes,A1L3937MY09J3I
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see a collection of plants.,images/plant_parade_small.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,flowers,English,images/daisy.png,no,That's a small ,,flower,You say to your friend:,female,small,small,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the collection.,main1,1,yes,A2NGMLBFZ3YQP5
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see a parade of animals.,images/primates_parade_big.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,primates,English,images/gorilla.png,no,That's a big ,,gorilla,You say to your friend:,female,big,big,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the parade.,main1,2,yes,A2NGMLBFZ3YQP5
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see a parade of animals.,images/animal_parade_big.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,dogs,English,images/great-dane.png,no,That's a big ,,dog,You say to your friend:,female,big,big,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the parade.,main1,3,yes,A2NGMLBFZ3YQP5
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see a parade of animals.,images/fish_parade_big.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,fish,English,images/swordfish.png,no,That's a big ,,swordfish,You say to your friend:,female,big,big,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the parade.,main2,1,yes,A2NGMLBFZ3YQP5
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see a parade of animals.,images/birds_parade_small.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,birds,English,images/hummingbird.png,no,That's a small ,,hummingbird,You say to your friend:,female,small,small,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the parade.,main2,2,yes,A2NGMLBFZ3YQP5
207,,congruent,59,3X66WABAJX6T1A0VA7KVTRCG1YT3GW,sarah,,prenominal,You see the following items in a landscape.,images/landscape_small.png,higher_degree,2,6,.75,375VMB7D4J72S9AU3IL83SFKM68DIR,trees,English,images/bonsai.png,no,That's a small ,,bonsai,You say to your friend:,female,small,small,Mon Aug 05 2019 15:21:05 GMT-0400 (Eastern Daylight Time),1565032865737,This one is also in the landscape.,main2,3,yes,A2NGMLBFZ3YQP5
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,flowers,English,images/sunflower.png,,That , is small.,flower,You say to your friend:,male,small,big,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the collection.,main1,1,yes,A26NGLGGFTATVN
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see a parade of animals.,images/birds_parade_big.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,birds,English,images/swan.png,,That , is small.,swan,You say to your friend:,male,small,big,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the parade.,main1,2,yes,A26NGLGGFTATVN
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,fish,English,images/goldfish.png,,That , is big.,fish,You say to your friend:,male,big,small,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the parade.,main1,3,yes,A26NGLGGFTATVN
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,primates,English,images/spider-monkey.png,,That , is big.,monkey,You say to your friend:,male,big,small,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the parade.,main2,1,yes,A26NGLGGFTATVN
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,dogs,English,images/chihuahua.png,,That , is big.,dog,You say to your friend:,male,big,small,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the parade.,main2,2,yes,A26NGLGGFTATVN
206,,incongruent,37,37UEWGM5HUWOGXVU3E0O42BQ5NPR1N,jessica,,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_high_school,2,6,.50,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,trees,English,images/redwood.png,,That , is small.,tree,You say to your friend:,male,small,big,Mon Aug 05 2019 12:25:18 GMT-0700 (Pacific Daylight Time),1565033118839,This one is also in the landscape.,main2,3,yes,A26NGLGGFTATVN
205,,congruent,31,358010RM5FHOZ5X4JRQ5084UV8HVXC,Linda,,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,2,6,.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,dogs,English,images/chihuahua.png,no,That's a small ,,dog,You say to your friend:,male,small,small,Mon Aug 05 2019 15:23:57 GMT-0400 (Eastern Daylight Time),1565033037143,This one is also in the parade.,main1,1,yes,A22AHPN2HZHFSV
205,,congruent,31,358010RM5FHOZ5X4JRQ5084UV8HVXC,Linda,,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,flowers,English,images/sunflower.png,no,That's a big ,,sunflower,You say to your friend:,male,big,big,Mon Aug 05 2019 15:23:57 GMT-0400 (Eastern Daylight Time),1565033037143,This one is also in the collection.,main1,2,yes,A22AHPN2HZHFSV
205,,congruent,31,358010RM5FHOZ5X4JRQ5084UV8HVXC,Linda,,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,trees,English,images/bonsai.png,no,That's a small ,,bonzai,You say to your friend:,male,small,small,Mon Aug 05 2019 15:23:57 GMT-0400 (Eastern Daylight Time),1565033037143,This one is also in the landscape.,main1,3,yes,A22AHPN2HZHFSV
205,,congruent,31,358010RM5FHOZ5X4JRQ5084UV8HVXC,Linda,,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,2,6,.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,fish,English,images/swordfish.png,no,That's a big ,,swordfish,You say to your friend:,male,big,big,Mon Aug 05 2019 15:23:57 GMT-0400 (Eastern Daylight Time),1565033037143,This one is also in the parade.,main2,1,yes,A22AHPN2HZHFSV
